0.000000,0.000000,-0.013913,0.001189,-0.017966,0.590830
2.000000,0.000000,-0.013974,-0.216158,-0.015748,0.626812
4.000000,0.000000,-0.014058,-0.389444,-0.022937,0.710139
6.000000,0.000000,-0.014148,-0.547558,-0.032069,0.801974
8.000000,0.000000,-0.014186,-0.697939,-0.032662,0.839405
10.000000,0.000000,-0.014223,-0.822497,-0.036213,0.888858
12.000000,0.000000,-0.014253,-0.932422,-0.039871,0.935513
14.000000,0.000000,-0.014318,-1.030256,-0.050425,1.021926
16.000000,0.000000,-0.014332,-1.134199,-0.050409,1.044808
18.000000,0.000000,-0.014344,-1.219201,-0.052676,1.077187
20.000000,0.000000,-0.014338,-1.293808,-0.052720,1.093377
22.000000,0.000000,-0.014329,-1.354740,-0.054186,1.115037
24.000000,0.000000,-0.014324,-1.407549,-0.056816,1.141954
26.000000,0.000000,-0.014329,-1.456221,-0.061488,1.180563
28.000000,0.000000,-0.014341,-1.506132,-0.066318,1.220573
30.000000,0.000000,-0.014305,-1.557805,-0.062590,1.208277
32.000000,0.000000,-0.014326,-1.591084,-0.070793,1.265129
34.000000,0.000000,-0.014368,-1.636181,-0.079921,1.330782
36.000000,0.000000,-0.014296,-1.694050,-0.067987,1.269673
38.000000,0.000000,-0.014231,-1.714458,-0.063135,1.242902
40.000000,0.000000,-0.014166,-1.719762,-0.060718,1.227400
42.000000,0.000000,-0.014160,-1.717660,-0.068818,1.275016
44.000000,0.000000,-0.014154,-1.733420,-0.073833,1.308137
46.000000,0.000000,-0.014188,-1.756843,-0.083628,1.372782
48.000000,0.000000,-0.014207,-1.797726,-0.087842,1.407444
50.000000,0.000000,-0.014319,-1.839916,-0.106216,1.530019
52.000000,0.000000,-0.014334,-1.916246,-0.102626,1.525663
54.000000,0.000000,-0.014339,-1.971035,-0.100488,1.524958
56.000000,0.000000,-0.014390,-2.010903,-0.107984,1.580083
58.000000,0.000000,-0.014432,-2.060432,-0.111810,1.615074
60.000000,0.000000,-0.014522,-2.109397,-0.123102,1.696150
62.000000,0.000000,-0.014624,-2.174948,-0.132916,1.772401
64.000000,0.000000,-0.014688,-2.251287,-0.134268,1.799245
66.000000,0.000000,-0.014774,-2.317242,-0.140221,1.852017
68.000000,0.000000,-0.014783,-2.385585,-0.132847,1.823183
70.000000,0.000000,-0.014898,-2.424856,-0.146901,1.919464
72.000000,0.000000,-0.014939,-2.489320,-0.144485,1.920470
74.000000,0.000000,-0.014995,-2.537158,-0.146714,1.946059
76.000000,0.000000,-0.015059,-2.581708,-0.150568,1.980938
78.000000,0.000000,-0.015120,-2.627294,-0.153226,2.008774
80.000000,0.000000,-0.015196,-2.670962,-0.158276,2.050972
82.000000,0.000000,-0.015275,-2.718513,-0.162868,2.091411
84.000000,0.000000,-0.015356,-2.768298,-0.167055,2.129993
86.000000,0.000000,-0.015347,-2.819642,-0.155919,2.074392
88.000000,0.000000,-0.015390,-2.836967,-0.158734,2.096420
90.000000,0.000000,-0.015434,-2.857755,-0.161125,2.116731
92.000000,0.016800,-0.015434,-1.908705,-0.330985,2.923368
94.000000,0.016800,-0.015468,-2.473802,-0.243908,2.527791
96.000000,0.016800,-0.015438,-2.747214,-0.192872,2.281680
98.000000,0.016800,-0.015461,-2.859062,-0.176416,2.208593
100.000000,0.016800,-0.015413,-2.915438,-0.157415,2.105863
102.000000,0.016800,-0.015401,-2.919438,-0.152729,2.078345
104.000000,0.016800,-0.015361,-2.912551,-0.145529,2.032533
106.000000,0.016800,-0.015161,-2.891806,-0.115086,1.839586
108.000000,0.016800,-0.015196,-2.804817,-0.134296,1.936505
110.000000,0.016800,-0.015244,-2.775826,-0.146009,2.001703
112.000000,0.016800,-0.015075,-2.779516,-0.117466,1.826463
114.000000,0.016800,-0.014848,-2.718848,-0.090596,1.645193
116.000000,0.033600,-0.014932,-1.634107,-0.298786,2.653897
118.000000,0.033600,-0.014953,-2.173218,-0.216337,2.279842
120.000000,0.033600,-0.014952,-2.435026,-0.174261,2.085641
122.000000,0.033600,-0.014729,-2.558927,-0.118360,1.771416
124.000000,0.033600,-0.014476,-2.536198,-0.082234,1.542286
126.000000,0.033600,-0.014420,-2.434811,-0.091888,1.575948
128.000000,0.050400,-0.014339,-1.400347,-0.266738,2.391035
130.000000,0.050400,-0.014220,-1.905955,-0.168957,1.913411
132.000000,0.050400,-0.014118,-2.105100,-0.123442,1.681637
134.000000,0.050400,-0.013999,-2.167806,-0.097306,1.535247
136.000000,0.050400,-0.013795,-2.161336,-0.069017,1.358081
138.000000,0.067200,-0.013669,-1.119544,-0.239577,2.144418
140.000000,0.067200,-0.013497,-1.609327,-0.137850,1.637993
142.000000,0.067200,-0.013308,-1.786529,-0.084057,1.349089
144.000000,0.067200,-0.013025,-1.812743,-0.039829,1.081198
146.000000,0.067200,-0.012803,-1.734215,-0.023539,0.959334
148.000000,0.084000,-0.012597,-0.659764,-0.189782,1.710073
150.000000,0.084000,-0.012380,-1.112274,-0.090437,1.208219
152.000000,0.084000,-0.012208,-1.263244,-0.047353,0.978074
154.000000,0.084000,-0.011881,-1.291859,0.000725,0.686249
156.000000,0.084000,-0.011597,-1.206513,0.022480,0.528141
158.000000,0.100800,-0.011347,-0.113718,-0.143452,1.271542
160.000000,0.100800,-0.011132,-0.549737,-0.050823,0.806209
162.000000,0.100800,-0.010866,-0.702425,0.004051,0.502872
164.000000,0.100800,-0.010547,-0.705030,0.042690,0.261962
166.000000,0.100800,-0.010259,-0.619089,0.061143,0.123286
168.000000,0.117600,-0.009976,0.466890,-0.101893,0.849720
170.000000,0.117600,-0.009671,0.031670,0.001375,0.317668
172.000000,0.117600,-0.009390,-0.095678,0.050589,0.042075
174.000000,0.117600,-0.009121,-0.089275,0.075917,-0.119702
176.000000,0.117600,-0.008741,-0.026365,0.109429,-0.346376
178.000000,0.134400,-0.008326,1.074398,-0.038651,0.283127
180.000000,0.134400,-0.007910,0.685481,0.070913,-0.300374
182.000000,0.134400,-0.007522,0.611046,0.124283,-0.615962
184.000000,0.134400,-0.007137,0.671002,0.154463,-0.822271
186.000000,0.134400,-0.006706,0.790038,0.181629,-1.025026
188.000000,0.134400,-0.006212,0.951269,0.210930,-1.251859
190.000000,0.151200,-0.005737,2.124971,0.053911,-0.586989
192.000000,0.151200,-0.005299,1.777261,0.153083,-1.118204
194.000000,0.151200,-0.004872,1.714103,0.203883,-1.422259
196.000000,0.151200,-0.004459,1.778258,0.230990,-1.612136
198.000000,0.151200,-0.004010,1.894483,0.254760,-1.794678
200.000000,0.151200,-0.003507,2.046355,0.280301,-1.997351
202.000000,0.151200,-0.003000,2.232156,0.299881,-2.172011
204.000000,0.151200,-0.002529,2.433065,0.309758,-2.290810
206.000000,0.151200,-0.002036,2.624425,0.323586,-2.431851
208.000000,0.151200,-0.001460,2.816448,0.349633,-2.648800
210.000000,0.151200,-0.000895,3.037172,0.367859,-2.824972
212.000000,0.134400,-0.000282,2.291813,0.566547,-3.868951
214.000000,0.134400,0.000310,3.093944,0.492418,-3.621351
216.000000,0.134400,0.000955,3.595402,0.473141,-3.637456
218.000000,0.134400,0.001413,3.972462,0.442140,-3.550269
220.000000,0.134400,0.001934,4.218601,0.441426,-3.617446
222.000000,0.134400,0.002358,4.425305,0.430650,-3.612748
224.000000,0.134400,0.002771,4.576231,0.426574,-3.635500
226.000000,0.134400,0.003142,4.696180,0.420491,-3.638125
228.000000,0.134400,0.003476,4.785926,0.413153,-3.625411
230.000000,0.134400,0.003467,4.849721,0.354944,-3.291855
232.000000,0.117600,0.003049,3.805984,0.429698,-3.496403
234.000000,0.117600,0.002833,4.081141,0.309729,-2.833165
236.000000,0.117600,0.002888,4.041163,0.286954,-2.690630
238.000000,0.117600,0.003075,3.959015,0.293591,-2.718912
240.000000,0.117600,0.003364,3.908091,0.312387,-2.830018
242.000000,0.117600,0.003533,3.911745,0.302964,-2.780484
244.000000,0.100800,0.003838,2.923533,0.494737,-3.719920
246.000000,0.100800,0.004297,3.507344,0.439392,-3.532373
248.000000,0.100800,0.004723,3.870098,0.413060,-3.468775
250.000000,0.100800,0.005077,4.115100,0.393138,-3.415380
252.000000,0.084000,0.005349,3.304934,0.548226,-4.173501
254.000000,0.084000,0.005459,3.956124,0.423250,-3.573255
256.000000,0.067200,0.005642,3.245704,0.548452,-4.171689
258.000000,0.067200,0.006038,3.910025,0.468382,-3.851974
260.000000,0.067200,0.006052,4.286286,0.372132,-3.360109
262.000000,0.050400,0.005899,3.413961,0.469819,-3.747734
264.000000,0.050400,0.005826,3.882960,0.347833,-3.119463
266.000000,0.033600,0.005606,3.029293,0.435245,-3.447524
268.000000,0.033600,0.005356,3.491071,0.289629,-2.670644
270.000000,0.016800,0.005323,2.575710,0.421649,-3.257814
272.000000,0.016800,0.005366,3.085574,0.319065,-2.758126
274.000000,0.000000,0.005516,2.307241,0.460407,-3.436940
276.000000,0.000000,0.005639,2.952203,0.349620,-2.920374
278.000000,-0.016800,0.005745,2.268181,0.468931,-3.486751
280.000000,-0.016800,0.005811,2.941901,0.344644,-2.893949
282.000000,-0.033600,0.005901,2.251106,0.462847,-3.451660
284.000000,-0.033600,0.005984,2.916459,0.343328,-2.886077
286.000000,-0.050400,0.006098,2.229352,0.465340,-3.468131
288.000000,-0.067200,0.006193,1.934295,0.521544,-3.742117
290.000000,-0.067200,0.006083,2.789650,0.340565,-2.844518
292.000000,-0.084000,0.005892,2.122621,0.411361,-3.114964
294.000000,-0.084000,0.005789,2.700386,0.278930,-2.446959
296.000000,-0.100800,0.005718,1.911379,0.391301,-2.943015
298.000000,-0.117600,0.006043,1.507232,0.506836,-3.555112
300.000000,-0.117600,0.006158,2.405143,0.358913,-2.871673
302.000000,-0.134400,0.005966,1.848862,0.413812,-3.071283
304.000000,-0.151200,0.005881,1.510386,0.452395,-3.224510
306.000000,-0.151200,0.005655,2.289348,0.270415,-2.300370
308.000000,-0.168000,0.005645,1.554427,0.387059,-2.835754
310.000000,-0.168000,0.005870,2.177569,0.304928,-2.488888
312.000000,-0.184800,0.005965,1.539902,0.422654,-3.055453
314.000000,-0.201600,0.005812,1.277125,0.440080,-3.096600
316.000000,-0.201600,0.005956,2.068409,0.317777,-2.543792
318.000000,-0.218399,0.006096,1.479071,0.435367,-3.121579
320.000000,-0.235199,0.006287,1.254147,0.502415,-3.478776
322.000000,-0.235199,0.006504,2.190068,0.367047,-2.881959
324.000000,-0.251999,0.006573,1.692345,0.456309,-3.308210
326.000000,-0.268799,0.006661,1.480086,0.502851,-3.542266
328.000000,-0.285599,0.006598,1.409592,0.501948,-3.518893
330.000000,-0.285599,0.006679,2.320224,0.348177,-2.802174
332.000000,-0.302399,0.006899,1.758417,0.472126,-3.426604
334.000000,-0.319199,0.006844,1.572829,0.490703,-3.494747
336.000000,-0.319199,0.006712,2.433247,0.310027,-2.599276
338.000000,-0.335999,0.006609,1.770027,0.399073,-2.982439
340.000000,-0.352799,0.006353,1.421071,0.413784,-2.985125
342.000000,-0.369599,0.006362,1.162910,0.458175,-3.193657
344.000000,-0.369599,0.006546,2.019267,0.332670,-2.637253
346.000000,-0.386399,0.006672,1.476970,0.440972,-3.169377
348.000000,-0.403199,0.006746,1.270796,0.486494,-3.398188
350.000000,-0.419999,0.006495,1.203970,0.456891,-3.197963
352.000000,-0.419999,0.006405,2.052861,0.288276,-2.373376
354.000000,-0.436799,0.006316,1.407111,0.379646,-2.774626
356.000000,-0.453599,0.006312,1.076114,0.435010,-3.032361
358.000000,-0.470399,0.006251,0.926026,0.452336,-3.100534
360.000000,-0.470399,0.006011,1.813285,0.255020,-2.107904
362.000000,-0.487199,0.005735,1.134920,0.323976,-2.361969
364.000000,-0.503999,0.005593,0.726004,0.372862,-2.559397
366.000000,-0.520799,0.005330,0.496886,0.373945,-2.506534
368.000000,-0.537599,0.005037,0.308775,0.364803,-2.400546
370.000000,-0.537599,0.004721,1.103616,0.176204,-1.437243
372.000000,-0.554399,0.004278,0.368303,0.233553,-1.603946
374.000000,-0.571199,0.004038,-0.114860,0.285438,-1.799768
376.000000,-0.587999,0.004036,-0.401613,0.345087,-2.092697
378.000000,-0.604799,0.003811,-0.505215,0.338993,-2.025581
380.000000,-0.604799,0.003463,0.366746,0.137668,-1.001979
382.000000,-0.621599,0.002898,-0.333049,0.174466,-1.049610
384.000000,-0.638398,0.002582,-0.833627,0.222082,-1.213561
386.000000,-0.655198,0.002281,-1.143427,0.242452,-1.256878
388.000000,-0.655198,0.002030,-0.384525,0.081123,-0.450646
390.000000,-0.671998,0.001467,-1.088043,0.124305,-0.535614
392.000000,-0.688798,0.000937,-1.576430,0.140508,-0.507455
394.000000,-0.705598,0.000296,-1.946352,0.121778,-0.292810
396.000000,-0.722398,-0.000166,-2.298544,0.131447,-0.257553
398.000000,-0.722398,-0.000561,-1.599630,-0.034506,0.594239
400.000000,-0.739198,-0.000981,-2.365803,0.051014,0.265461
402.000000,-0.755998,-0.001530,-2.810690,0.065386,0.295785
404.000000,-0.755998,-0.002139,-2.177574,-0.120446,1.287815
406.000000,-0.772798,-0.002701,-3.043775,-0.036736,0.996457
408.000000,-0.789598,-0.003255,-3.576969,-0.003147,0.931481
410.000000,-0.789598,-0.003723,-2.975248,-0.155604,1.726412
412.000000,-0.806398,-0.004376,-3.791452,-0.089926,1.534885
414.000000,-0.823198,-0.005060,-4.323827,-0.072747,1.572126
416.000000,-0.823198,-0.005790,-3.757871,-0.256452,2.570232
418.000000,-0.839998,-0.006612,-4.674977,-0.195402,2.434040
420.000000,-0.839998,-0.007423,-4.330153,-0.351511,3.318316
422.000000,-0.856798,-0.008223,-5.369646,-0.261952,3.037914
424.000000,-0.856798,-0.008869,-5.063548,-0.380087,3.698434
426.000000,-0.856798,-0.009764,-5.076514,-0.485648,4.361785
428.000000,-0.856798,-0.011694,-5.320972,-0.718126,5.868017
430.000000,-0.873598,-0.013867,-7.019973,-0.728966,6.376878
432.000000,-0.873598,-0.014009,-7.356358,-0.621638,5.814763
434.000000,-0.873598,-0.011244,-7.561548,-0.086666,2.573265
436.000000,-0.873598,-0.010593,-6.520233,-0.109667,2.462140
438.000000,-0.873598,-0.010493,-5.708056,-0.190676,2.765735
440.000000,-0.873598,-0.009649,-5.224005,-0.101071,2.097223
442.000000,-0.873598,-0.009494,-4.619317,-0.148029,2.240802
444.000000,-0.873598,-0.009057,-4.227208,-0.117519,1.958723
446.000000,-0.873598,-0.009359,-3.830630,-0.210589,2.438238
448.000000,-0.873598,-0.010170,-3.709318,-0.341195,3.218901
450.000000,-0.873598,-0.010704,-3.905634,-0.372815,3.468544
452.000000,-0.873598,-0.011649,-4.138752,-0.463064,4.090034
454.000000,-0.873598,-0.011481,-4.543923,-0.342031,3.450334
456.000000,-0.873598,-0.011631,-4.608140,-0.328799,3.390556
458.000000,-0.873598,-0.011992,-4.632468,-0.356464,3.573333
460.000000,-0.873598,-0.013173,-4.711793,-0.507009,4.529219
462.000000,-0.873598,-0.014193,-5.119168,-0.574030,5.052581
464.000000,-0.856798,-0.014611,-4.641937,-0.700869,5.719484
466.000000,-0.856798,-0.014739,-5.506393,-0.545087,4.982378
468.000000,-0.856798,-0.014916,-5.875732,-0.477202,4.663799
470.000000,-0.839998,-0.015313,-5.058922,-0.654817,5.559132
472.000000,-0.839998,-0.016155,-5.751308,-0.642067,5.662412
474.000000,-0.823198,-0.016636,-5.329998,-0.765877,6.325566
476.000000,-0.823198,-0.016109,-6.114722,-0.496390,4.870426
478.000000,-0.806398,-0.015575,-5.316434,-0.520110,4.819805
480.000000,-0.806398,-0.015024,-5.681206,-0.339136,3.800629
482.000000,-0.789598,-0.015098,-4.603543,-0.513778,4.610478
484.000000,-0.789598,-0.016266,-5.068271,-0.599156,5.260868
486.000000,-0.772798,-0.016837,-4.679543,-0.739120,6.030502
488.000000,-0.772798,-0.016722,-5.634181,-0.529422,4.983016
490.000000,-0.755998,-0.016178,-5.003059,-0.527797,4.817151
492.000000,-0.739198,-0.016510,-4.471548,-0.655460,5.474210
494.000000,-0.739198,-0.016865,-5.290392,-0.549874,5.034412
496.000000,-0.722398,-0.017713,-4.759395,-0.758890,6.194596
498.000000,-0.705598,-0.017864,-4.718459,-0.763363,6.217153
500.000000,-0.688798,-0.017997,-4.688258,-0.762315,6.208460
502.000000,-0.671998,-0.017997,-4.666900,-0.739148,6.065157
504.000000,-0.655198,-0.017475,-4.655325,-0.638344,5.442947
506.000000,-0.655198,-0.017649,-5.415894,-0.513708,4.870628
508.000000,-0.638398,-0.018207,-4.794357,-0.692295,5.819694
510.000000,-0.621599,-0.018288,-4.684126,-0.709535,5.900883
512.000000,-0.604799,-0.017826,-4.635760,-0.629468,5.396434
514.000000,-0.587999,-0.017764,-4.414032,-0.644625,5.436068
516.000000,-0.571199,-0.017666,-4.265078,-0.643246,5.391647
518.000000,-0.554399,-0.017860,-4.137187,-0.686643,5.628929
520.000000,-0.520799,-0.017844,-3.158430,-0.851210,6.396486
522.000000,-0.503999,-0.017439,-3.539661,-0.696016,5.539132
524.000000,-0.487199,-0.016876,-3.660406,-0.579793,4.852213
526.000000,-0.470399,-0.016448,-3.498701,-0.533753,4.527254
528.000000,-0.453599,-0.016341,-3.259129,-0.554471,4.594636
530.000000,-0.436799,-0.016620,-3.104455,-0.624551,4.988154
532.000000,-0.419999,-0.016607,-3.135352,-0.616362,4.945056
534.000000,-0.386399,-0.016405,-2.171593,-0.756504,5.563761
536.000000,-0.369599,-0.016326,-2.656893,-0.665634,5.123852
538.000000,-0.352799,-0.016279,-2.854689,-0.626094,4.928792
540.000000,-0.335999,-0.016281,-2.929340,-0.614327,4.874355
542.000000,-0.302399,-0.016158,-1.993336,-0.763692,5.556810
544.000000,-0.285599,-0.015719,-2.525076,-0.607562,4.725301
546.000000,-0.268799,-0.015316,-2.614621,-0.530139,4.268528
548.000000,-0.235199,-0.015086,-1.541322,-0.688536,4.971406
550.000000,-0.218399,-0.014742,-1.977928,-0.567465,4.331597
552.000000,-0.201600,-0.014451,-2.066916,-0.512192,4.010671
554.000000,-0.168000,-0.013956,-1.045007,-0.622815,4.430622
556.000000,-0.151200,-0.013376,-1.416394,-0.478515,3.629980
558.000000,-0.117600,-0.012820,-0.426861,-0.578236,3.989788
560.000000,-0.100800,-0.012497,-0.798231,-0.480060,3.473132
562.000000,-0.084000,-0.012179,-0.884201,-0.429219,3.177018
564.000000,-0.050400,-0.011657,0.130915,-0.542461,3.613100
566.000000,-0.033600,-0.011074,-0.251189,-0.404008,2.849550
568.000000,-0.016800,-0.010868,-0.252890,-0.389589,2.756263
570.000000,0.016800,-0.010544,0.751143,-0.536986,3.405271
572.000000,0.033600,-0.010111,0.283095,-0.411898,2.745277
